BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'17.3.4'	'Protein biosynthesis.translation initiation.eIF6 ribosome assembly factor'	'cmt351ct'	'Protein biosynthesis.translation initiation.eIF6 ribosome assembly factor (original description: pep chromosome:ASM9120v1:20:879450:880196:1 gene:CMT351C transcript:CMT351CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Eukaryotic translation initiation factor 6 [Source:UniProtKB/TrEMBL;Acc:M1UXS9])'	T
'17.4'	'Protein biosynthesis.translation elongation'	''	''	
'17.4.1'	'Protein biosynthesis.translation elongation.eEF1A aminoacyl-tRNA binding factor'	'cmh226ct'	'Protein biosynthesis.translation elongation.eEF1A aminoacyl-tRNA binding factor (original description: pep chromosome:ASM9120v1:8:577185:578537:1 gene:CMH226C transcript:CMH226CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Elongation factor 1-alpha [Source:UniProtKB/TrEMBL;Acc:A0A125YQQ9])'	T
'17.4.2'	'Protein biosynthesis.translation elongation.eEF1B eEF1A-GDP-recycling complex'	''	''	
'17.4.2.1'	'Protein biosynthesis.translation elongation.eEF1B eEF1A-GDP-recycling complex.eEF1B-beta/-delta component'	'cme120ct'	'Protein biosynthesis.translation elongation.eEF1B eEF1A-GDP-recycling complex.eEF1B-beta/-delta component (original description: pep chromosome:ASM9120v1:5:333531:334224:-1 gene:CME120C transcript:CME120CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Eukaryotic translation elongation factor 1 beta [Source:UniProtKB/TrEMBL;Acc:M1V4G4])'	T
'17.4.2.2'	'Protein biosynthesis.translation elongation.eEF1B eEF1A-GDP-recycling complex.eEF1B-gamma component'	'cmm003ct'	'Protein biosynthesis.translation elongation.eEF1B eEF1A-GDP-recycling complex.eEF1B-gamma component (original description: pep chromosome:ASM9120v1:13:4926:6206:1 gene:CMM003C transcript:CMM003CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Eukaryotic translation elongation factor 1 gamma [Source:UniProtKB/TrEMBL;Acc:M1V8T1])'	T
'17.4.3'	'Protein biosynthesis.translation elongation.eEF2 mRNA-translocation factor'	'cms428ct'	'Protein biosynthesis.translation elongation.eEF2 mRNA-translocation factor (original description: pep chromosome:ASM9120v1:19:1063395:1065936:-1 gene:CMS428C transcript:CMS428CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Eukaryotic translation elongation factor 2 [Source:UniProtKB/TrEMBL;Acc:A0A125YKY8])'	T
'17.4.4'	'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2'	''	''	
'17.4.4.1'	'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH1 diphthamide synthesis protein'	'cmt628ct'	'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH1 diphthamide synthesis protein (original description: pep chromosome:ASM9120v1:20:1596989:1598329:1 gene:CMT628C transcript:CMT628CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'17.4.4.2'	'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH2 diphthamide synthesis protein'	''	''	
'17.4.4.3'	'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH3 diphthamide synthesis chaperone'	''	''	
'17.4.4.4'	'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH4 diphthamide synthesis co-chaperone'	''	''	
'17.4.4.5'	'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH5 diphthine methyl ester synthase'	'cmj181ct'	'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH5 diphthine methyl ester synthase (original description: pep chromosome:ASM9120v1:10:495146:496019:-1 gene:CMJ181C transcript:CMJ181CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Tetrapyrrole (Corrin/Porphyrin) Methylases [Source:Projected from Arabidopsis thaliana (AT4G31790) TAIR;Acc:AT4G31790])'	T
'17.4.4.6'	'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH6 diphthamide synthetase'	'cms447ct'	'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH6 diphthamide synthetase (original description: pep chromosome:ASM9120v1:19:1114958:1117027:1 gene:CMS447C transcript:CMS447CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'17.4.4.7'	'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH7 diphthine amidation accessory protein'	'cmq102ct'	'Protein biosynthesis.translation elongation.diphthamide-modification of eEF2.DPH7 diphthine amidation accessory protein (original description: pep chromosome:ASM9120v1:17:243100:244084:-1 gene:CMQ102C transcript:CMQ102CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'17.4.5'	'Protein biosynthesis.translation elongation.eEF5(eIF5A) poly-P/G elongation factor'	'cms351ct'	'Protein biosynthesis.translation elongation.eEF5(eIF5A) poly-P/G elongation factor (original description: pep chromosome:ASM9120v1:19:898424:898906:1 gene:CMS351C transcript:CMS351CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Eukaryotic translation initiation factor 5A [Source:UniProtKB/TrEMBL;Acc:M1UX34])'	T
'17.4.6'	'Protein biosynthesis.translation elongation.hypusination of eEF5'	''	''	
'17.4.6.1'	'Protein biosynthesis.translation elongation.hypusination of eEF5.deoxyhypusine synthase'	'cma098ct'	'Protein biosynthesis.translation elongation.hypusination of eEF5.deoxyhypusine synthase (original description: pep chromosome:ASM9120v1:1:300491:301639:1 gene:CMA098C transcript:CMA098CT gene_biotype:protein_coding transcript_biotype:protein_coding description:deoxyhypusine synthase [Source:Projected from Arabidopsis thaliana (AT5G05920) TAIR;Acc:AT5G05920])'	T
'17.4.6.2'	'Protein biosynthesis.translation elongation.hypusination of eEF5.deoxyhypusine hydroxylase'	'cmt344ct'	'Protein biosynthesis.translation elongation.hypusination of eEF5.deoxyhypusine hydroxylase (original description: pep chromosome:ASM9120v1:20:866894:867829:1 gene:CMT344C transcript:CMT344CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Deoxyhypusine hydroxylase [Source:UniProtKB/TrEMBL;Acc:M1VID0])'	T
'17.5'	'Protein biosynthesis.translation termination'	''	''	
'17.5.1'	'Protein biosynthesis.translation termination.eRF1 peptide release factor'	'cmm111ct'	'Protein biosynthesis.translation termination.eRF1 peptide release factor (original description: pep chromosome:ASM9120v1:13:253700:255073:1 gene:CMM111C transcript:CMM111CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Eukaryotic petide chain release factor eRF subunit 1 [Source:UniProtKB/TrEMBL;Acc:M1UT98])'	T
'17.5.2'	'Protein biosynthesis.translation termination.eRF3 peptide release factor'	'cml259ct'	'Protein biosynthesis.translation termination.eRF3 peptide release factor (original description: pep chromosome:ASM9120v1:12:668317:669753:1 gene:CML259C transcript:CML259CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Eukaryotic polypeptide chain release factor 3 [Source:UniProtKB/TrEMBL;Acc:M1V8R2])'	T
'17.5.2'	'Protein biosynthesis.translation termination.eRF3 peptide release factor'	'cmc147ct'	'Protein biosynthesis.translation termination.eRF3 peptide release factor (original description: pep chromosome:ASM9120v1:3:351659:353096:-1 gene:CMC147C transcript:CMC147CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Polypeptide chain releasing factor eRF3 [Source:UniProtKB/TrEMBL;Acc:M1UNT0])'	T
'17.5.3'	'Protein biosynthesis.translation termination.ribosome recycling factor (RLI/ABCE)'	'cmi058ct'	'Protein biosynthesis.translation termination.ribosome recycling factor (RLI/ABCE) (original description: pep chromosome:ASM9120v1:9:166549:168583:-1 gene:CMI058C transcript:CMI058CT gene_biotype:protein_coding transcript_biotype:protein_coding description:ATP-binding cassette, sub-family E, member 1 [Source:UniProtKB/TrEMBL;Acc:M1UQY0])'	T
'17.6'	'Protein biosynthesis.organelle translation machineries'	''	''	
'17.6.1'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome'	''	''	
'17.6.1.1'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome'	''	''	
'17.6.1.1.1'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL1 component'	''	''	
'17.6.1.1.2'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL2-N-terminal component'	''	''	
'17.6.1.1.3'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL2-C-terminal component'	''	''	
'17.6.1.1.4'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL3 component'	'cmf065ct'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL3 component (original description: pep chromosome:ASM9120v1:6:169513:170496:1 gene:CMF065C transcript:CMF065CT gene_biotype:protein_coding transcript_biotype:protein_coding description:ribosomal protein L3 plastid [Source:Projected from Arabidopsis thaliana (AT3G17465) TAIR;Acc:AT3G17465])'	T
'17.6.1.1.5'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL4 component'	''	''	
'17.6.1.1.6'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL5 component'	''	''	
'17.6.1.1.7'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL6 component'	''	''	
'17.6.1.1.8'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL7/L12 component'	'cmr179ct'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL7/L12 component (original description: pep chromosome:ASM9120v1:18:435816:436470:-1 gene:CMR179C transcript:CMR179CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Mitochondrial ribosomal protein L12 [Source:UniProtKB/TrEMBL;Acc:M1VB33])'	T
'17.6.1.1.9'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL9 component'	''	''	
'17.6.1.1.10'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL10 | psRPL10 component'	'cmx011ct'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL10 | psRPL10 component (original description: pep chromosome:ASM9120v1:8:356246:356965:-1 gene:CMX011C transcript:CMX011CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Chloroplast ribosomal protein L10 [Source:UniProtKB/TrEMBL;Acc:M1UQN2])'	T
'17.6.1.1.11'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL11 component'	''	''	
'17.6.1.1.12'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL13 component'	''	''	
'17.6.1.1.13'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL15 component'	'cmc132ct'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL15 component (original description: pep chromosome:ASM9120v1:3:311914:313149:1 gene:CMC132C transcript:CMC132CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Mitochondrial ribosomal protein L15 [Source:UniProtKB/TrEMBL;Acc:M1VAD0])'	T
'17.6.1.1.14'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL16 component'	''	''	
'17.6.1.1.15'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL17 component'	'cmt508ct'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL17 component (original description: pep chromosome:ASM9120v1:20:1280654:1281073:1 gene:CMT508C transcript:CMT508CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Mitochondrial ribosomal protein L17 [Source:UniProtKB/TrEMBL;Acc:M1VMQ6])'	T
'17.6.1.1.16'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL18 component'	''	''	
'17.6.1.1.17'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL19 component'	''	''	
'17.6.1.1.18'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL20 component'	''	''	
'17.6.1.1.19'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL21 component'	''	''	
'17.6.1.1.20'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL22 component'	''	''	
'17.6.1.1.21'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL23 component'	'cmn112ct'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL23 component (original description: pep chromosome:ASM9120v1:14:290945:291290:-1 gene:CMN112C transcript:CMN112CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Mitochondrial ribosomal protein L23 [Source:UniProtKB/TrEMBL;Acc:M1VJ26])'	T
'17.6.1.1.22'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL24 component'	'cmi055ct'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL24 component (original description: pep chromosome:ASM9120v1:9:160732:161467:-1 gene:CMI055C transcript:CMI055CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Mitochondrial ribosomal protein L24 [Source:UniProtKB/TrEMBL;Acc:M1V7P3])'	T
'17.6.1.1.23'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL27 component'	''	''	
'17.6.1.1.24'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL28 component'	'cmj238ct'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL28 component (original description: pep chromosome:ASM9120v1:10:643373:643723:1 gene:CMJ238C transcript:CMJ238CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Mitochondrial ribosomal protein L28 [Source:UniProtKB/TrEMBL;Acc:M1V867])'	T
'17.6.1.1.25'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL29 component'	''	''	
'17.6.1.1.26'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL30 component'	''	''	
'17.6.1.1.27'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL33 component'	'cmj183ct'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL33 component (original description: pep chromosome:ASM9120v1:10:498700:498874:-1 gene:CMJ183C transcript:CMJ183CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Mitochondrial ribosomal protein L33 [Source:UniProtKB/TrEMBL;Acc:M1URR8])'	T
'17.6.1.1.28'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.large subunit proteome.mtRPL36 component'	''	''	
'17.6.1.2'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome'	''	''	
'17.6.1.2.1'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS2 component'	'cmt330ct'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS2 component (original description: pep chromosome:ASM9120v1:20:835009:835684:-1 gene:CMT330C transcript:CMT330CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Mitochondrial ribosomal protein S2, mitochondrial [Source:UniProtKB/TrEMBL;Acc:M1UXR0])'	T
'17.6.1.2.2'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS3 component'	''	''	
'17.6.1.2.3'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS4 component'	''	''	
'17.6.1.2.4'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS5 component'	''	''	
'17.6.1.2.5'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS6 component'	''	''	
'17.6.1.2.6'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS7 component'	''	''	
'17.6.1.2.7'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS9 component'	''	''	
'17.6.1.2.8'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS10 component'	'cmv192ct'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS10 component (original description: pep chromosome:ASM9120v1:Chloro:119205:119498:1 gene:CMV192C transcript:CMV192CT gene_biotype:protein_coding transcript_biotype:protein_coding description:30S ribosomal protein S10, chloroplastic [Source:UniProtKB/TrEMBL;Acc:Q85FT6])'	T
'17.6.1.2.9'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS11 component'	''	''	
'17.6.1.2.10'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS12 component'	''	''	
'17.6.1.2.11'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS13 | psRPS13 component'	'cmv183ct'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS13 | psRPS13 component (original description: pep chromosome:ASM9120v1:Chloro:114539:114907:1 gene:CMV183C transcript:CMV183CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol: description:30S ribosomal protein S13, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P59758])'	T
'17.6.1.2.12'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS14 component'	''	''	
'17.6.1.2.13'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS15 component'	''	''	
'17.6.1.2.14'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS16 component'	'cmt544ct'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS16 component (original description: pep chromosome:ASM9120v1:20:1367124:1367483:1 gene:CMT544C transcript:CMT544CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Mitochondrial ribosomal protein S16 [Source:UniProtKB/TrEMBL;Acc:M1UY09])'	T
'17.6.1.2.14'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS16 component'	'cmg062ct'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS16 component (original description: pep chromosome:ASM9120v1:7:173562:173931:-1 gene:CMG062C transcript:CMG062CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Mitochondrial ribosomal protein S16 [Source:UniProtKB/TrEMBL;Acc:M1VBC4])'	T
'17.6.1.2.15'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS17 component'	''	''	
'17.6.1.2.16'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS18 component'	''	''	
'17.6.1.2.17'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS19 component'	''	''	
'17.6.1.2.18'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS21 | psRPS21 component'	'cmb032ct'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.small subunit proteome.mtRPS21 | psRPS21 component (original description: pep chromosome:ASM9120v1:2:82422:82743:-1 gene:CMB032C transcript:CMB032CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Chloroplast ribosomal protein S21 [Source:UniProtKB/TrEMBL;Acc:M1V3Q2])'	T
'17.6.1.3'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.mitochondrial ribosome-associated proteins'	''	''	
'17.6.1.3.1'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.mitochondrial ribosome-associated proteins.PPR-type regulatory protein (PNM1)'	''	''	
'17.6.1.3.2'	'Protein biosynthesis.organelle translation machineries.mitochondrial ribosome.mitochondrial ribosome-associated proteins.PPR-type regulatory protein (PPR336)'	''	''	
'17.6.2'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome'	''	''	
'17.6.2.1'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome'	''	''	
'17.6.2.1.1'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL1 component'	'cmv103ct'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL1 component (original description: pep chromosome:ASM9120v1:Chloro:64475:65146:1 gene:CMV103C transcript:CMV103CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:RPL1 description:50S ribosomal protein L1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q85G11])'	T
'17.6.2.1.2'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL2 component'	'cmv167ct'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL2 component (original description: pep chromosome:ASM9120v1:Chloro:107954:108688:1 gene:CMV167C transcript:CMV167CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol: description:50S ribosomal protein L2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q85FW0])'	T
'17.6.2.1.3'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL3 component'	''	''	
'17.6.2.1.4'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL4 component'	''	''	
'17.6.2.1.5'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL5 component'	'cmv176ct'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL5 component (original description: pep chromosome:ASM9120v1:Chloro:111250:111780:1 gene:CMV176C transcript:CMV176CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:rpl5 description:50S ribosomal protein L5, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q85FV1])'	T
'17.6.2.1.6'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL6 component'	'cmv178ct'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL6 component (original description: pep chromosome:ASM9120v1:Chloro:112155:112676:1 gene:CMV178C transcript:CMV178CT gene_biotype:protein_coding transcript_biotype:protein_coding description:50S ribosomal protein L6 [Source:UniProtKB/TrEMBL;Acc:Q85FU9])'	T
'17.6.2.1.7'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL9 component'	''	''	
'17.6.2.1.8'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL10 | mtRPL10 component'	'cmx011ct'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL10 | mtRPL10 component (original description: pep chromosome:ASM9120v1:8:356246:356965:-1 gene:CMX011C transcript:CMX011CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Chloroplast ribosomal protein L10 [Source:UniProtKB/TrEMBL;Acc:M1UQN2])'	T
'17.6.2.1.9'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL11 component'	'cmv102ct'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL11 component (original description: pep chromosome:ASM9120v1:Chloro:64062:64475:1 gene:CMV102C transcript:CMV102CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol: description:50S ribosomal protein L11, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q85G12])'	T
'17.6.2.1.10'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL12 component'	'cmv104ct'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL12 component (original description: pep chromosome:ASM9120v1:Chloro:65146:65517:1 gene:CMV104C transcript:CMV104CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol: description:50S ribosomal protein L12, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q85G10])'	T
'17.6.2.1.11'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL13 component'	''	''	
'17.6.2.1.12'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL14 component'	'cmv174ct'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL14 component (original description: pep chromosome:ASM9120v1:Chloro:110679:111035:1 gene:CMV174C transcript:CMV174CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:rpl14 description:50S ribosomal protein L14, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q85FV3])'	T
'17.6.2.1.13'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL15 component'	'cmq292ct'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL15 component (original description: pep chromosome:ASM9120v1:17:756868:757651:-1 gene:CMQ292C transcript:CMQ292CT gene_biotype:protein_coding transcript_biotype:protein_coding description:ribosomal protein L15 [Source:Projected from Arabidopsis thaliana (AT3G25920) TAIR;Acc:AT3G25920])'	T
'17.6.2.1.14'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL16 component'	''	''	
'17.6.2.1.15'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL17 component'	'cmm190ct'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL17 component (original description: pep chromosome:ASM9120v1:13:475862:476597:-1 gene:CMM190C transcript:CMM190CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Ribosomal protein L17 family protein [Source:Projected from Arabidopsis thaliana (AT3G54210) TAIR;Acc:AT3G54210])'	T
'17.6.2.1.16'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL18 component'	''	''	
'17.6.2.1.17'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL19 component'	''	''	
'17.6.2.1.18'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL20 component'	'cmv151ct'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL20 component (original description: pep chromosome:ASM9120v1:Chloro:94723:95070:1 gene:CMV151C transcript:CMV151CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:rpl20 description:50S ribosomal protein L20 [Source:UniProtKB/Swiss-Prot;Acc:Q85FX4])'	T
'17.6.2.1.19'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL21 component'	''	''	
'17.6.2.1.20'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL22 component'	''	''	
'17.6.2.1.21'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL23 component'	''	''	
'17.6.2.1.22'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL24 component'	''	''	
'17.6.2.1.23'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL27 component'	''	''	
'17.6.2.1.24'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL28 component'	'cmv011ct'	'Protein biosynthesis.organelle translation machineries.plastidial ribosome.large subunit proteome.psRPL28 component (original description: pep chromosome:ASM9120v1:Chloro:6542:6766:-1 gene:CMV011C transcript:CMV011CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol: description:50S ribosomal protein L28, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q85G82])'	T
