BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'20.1.3'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities'	''	''	
'20.1.3.1'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-1 motor protein'	''	''	
'20.1.3.2'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-2 motor protein'	''	''	
'20.1.3.3'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-4 motor protein'	''	''	
'20.1.3.4'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-5 motor protein'	'abo95714'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-5 motor protein (original description: pep chromosome:ASM9206v1:4:61381:63918:-1 gene:OSTLU_30968 transcript:ABO95714 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.1.3.5'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-6 motor protein'	''	''	
'20.1.3.6'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-7 motor protein'	'abo97420'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-7 motor protein (original description: pep chromosome:ASM9206v1:8:314398:315711:1 gene:OSTLU_42772 transcript:ABO97420 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.1.3.7'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-8 motor protein'	'abo95890'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-8 motor protein (original description: pep chromosome:ASM9206v1:4:768794:770785:-1 gene:OSTLU_37187 transcript:ABO95890 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.1.3.8'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-9 motor protein'	'abo97738'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-9 motor protein (original description: pep chromosome:ASM9206v1:8:643167:644420:-1 gene:OSTLU_42344 transcript:ABO97738 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.1.3.9'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-10 motor protein'	''	''	
'20.1.3.10'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-12 motor protein'	'abo97586'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-12 motor protein (original description: pep chromosome:ASM9206v1:8:143545:144600:-1 gene:OSTLU_4231 transcript:ABO97586 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.1.3.11'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-13 motor protein'	'abp00546'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-13 motor protein (original description: pep chromosome:ASM9206v1:17:199773:201350:-1 gene:OSTLU_1660 transcript:ABP00546 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.1.3.12'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-14 motor protein'	'abo98377'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-14 motor protein (original description: pep chromosome:ASM9206v1:10:123680:124861:-1 gene:OSTLU_38355 transcript:ABO98377 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.1.3.12'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-14 motor protein'	'abo95571'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-14 motor protein (original description: pep chromosome:ASM9206v1:4:541045:551130:1 gene:OSTLU_45426 transcript:ABO95571 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.1.3.12'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-14 motor protein'	'abo97468'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-14 motor protein (original description: pep chromosome:ASM9206v1:8:468838:469899:1 gene:OSTLU_4140 transcript:ABO97468 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.1.3.12'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-14 motor protein'	'abo98539'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-14 motor protein (original description: pep chromosome:ASM9206v1:11:84761:88242:1 gene:OSTLU_25198 transcript:ABO98539 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.1.3.13'	'Cytoskeleton.microtubular network.Kinesin microtubule-based motor protein activities.Kinesin-U motor protein'	''	''	
'20.1.4'	'Cytoskeleton.microtubular network.Dynein microtubule-based motor protein complex'	''	''	
'20.1.4.1'	'Cytoskeleton.microtubular network.Dynein microtubule-based motor protein complex.heavy chain'	'abo96864'	'Cytoskeleton.microtubular network.Dynein microtubule-based motor protein complex.heavy chain (original description: pep chromosome:ASM9206v1:6:782629:795801:-1 gene:OSTLU_40832 transcript:ABO96864 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.1.4.1'	'Cytoskeleton.microtubular network.Dynein microtubule-based motor protein complex.heavy chain'	'abp00947'	'Cytoskeleton.microtubular network.Dynein microtubule-based motor protein complex.heavy chain (original description: pep chromosome:ASM9206v1:20:738:13925:-1 gene:OSTLU_43542 transcript:ABP00947 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.1.4.2'	'Cytoskeleton.microtubular network.Dynein microtubule-based motor protein complex.intermediate chain'	'abo93761'	'Cytoskeleton.microtubular network.Dynein microtubule-based motor protein complex.intermediate chain (original description: pep chromosome:ASM9206v1:1:363840:365219:1 gene:OSTLU_28823 transcript:ABO93761 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.1.4.3'	'Cytoskeleton.microtubular network.Dynein microtubule-based motor protein complex.light chain'	''	''	
'20.1.5'	'Cytoskeleton.microtubular network.microtubule dynamics'	''	''	
'20.1.5.1'	'Cytoskeleton.microtubular network.microtubule dynamics.WDL microtubule-stabilizing factor'	''	''	
'20.1.5.2'	'Cytoskeleton.microtubular network.microtubule dynamics.SPR1 microtubule-stabilizing factor'	'abo96779'	'Cytoskeleton.microtubular network.microtubule dynamics.SPR1 microtubule-stabilizing factor (original description: pep chromosome:ASM9206v1:6:448118:449282:-1 gene:OSTLU_32204 transcript:ABO96779 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.1.5.3'	'Cytoskeleton.microtubular network.microtubule dynamics.SPR2 microtubule-stabilizing factor'	''	''	
'20.2'	'Cytoskeleton.microfilament network'	''	''	
'20.2.1'	'Cytoskeleton.microfilament network.actin filament protein'	'abo99979'	'Cytoskeleton.microfilament network.actin filament protein (original description: pep chromosome:ASM9206v1:15:32238:33889:-1 gene:OSTLU_51545 transcript:ABO99979 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.2.2'	'Cytoskeleton.microfilament network.actin polymerisation'	''	''	
'20.2.2.1'	'Cytoskeleton.microfilament network.actin polymerisation.Arp2/3 actin polymerization initiation complex'	''	''	
'20.2.2.1.1'	'Cytoskeleton.microfilament network.actin polymerisation.Arp2/3 actin polymerization initiation complex.Arp2 component'	'abp01091'	'Cytoskeleton.microfilament network.actin polymerisation.Arp2/3 actin polymerization initiation complex.Arp2 component (original description: pep chromosome:ASM9206v1:20:521006:522346:-1 gene:OSTLU_29609 transcript:ABP01091 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ARP3504 description:predicted protein)'	T
'20.2.2.1.2'	'Cytoskeleton.microfilament network.actin polymerisation.Arp2/3 actin polymerization initiation complex.Arp3 component'	'abo93767'	'Cytoskeleton.microfilament network.actin polymerisation.Arp2/3 actin polymerization initiation complex.Arp3 component (original description: pep chromosome:ASM9206v1:1:377282:378532:1 gene:OSTLU_39896 transcript:ABO93767 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ARP3501 description:predicted protein)'	T
'20.2.2.1.3'	'Cytoskeleton.microfilament network.actin polymerisation.Arp2/3 actin polymerization initiation complex.ArpC1 component'	''	''	
'20.2.2.1.4'	'Cytoskeleton.microfilament network.actin polymerisation.Arp2/3 actin polymerization initiation complex.ArpC2 component'	'abo95026'	'Cytoskeleton.microfilament network.actin polymerisation.Arp2/3 actin polymerization initiation complex.ArpC2 component (original description: pep chromosome:ASM9206v1:3:685810:686226:1 gene:OSTLU_8144 transcript:ABO95026 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.2.2.1.5'	'Cytoskeleton.microfilament network.actin polymerisation.Arp2/3 actin polymerization initiation complex.ArpC3 component'	''	''	
'20.2.2.1.6'	'Cytoskeleton.microfilament network.actin polymerisation.Arp2/3 actin polymerization initiation complex.ArpC4 component'	'abo93709'	'Cytoskeleton.microfilament network.actin polymerisation.Arp2/3 actin polymerization initiation complex.ArpC4 component (original description: pep chromosome:ASM9206v1:1:203235:203750:1 gene:OSTLU_86040 transcript:ABO93709 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.2.2.1.7'	'Cytoskeleton.microfilament network.actin polymerisation.Arp2/3 actin polymerization initiation complex.ArpC5 component'	''	''	
'20.2.2.2'	'Cytoskeleton.microfilament network.actin polymerisation.SCAR/WAVE ARP2/3-activating complex'	''	''	
'20.2.2.2.1'	'Cytoskeleton.microfilament network.actin polymerisation.SCAR/WAVE ARP2/3-activating complex.PIROGI component'	''	''	
'20.2.2.2.2'	'Cytoskeleton.microfilament network.actin polymerisation.SCAR/WAVE ARP2/3-activating complex.NAP1 component'	''	''	
'20.2.2.2.3'	'Cytoskeleton.microfilament network.actin polymerisation.SCAR/WAVE ARP2/3-activating complex.BRK1 component'	''	''	
'20.2.2.2.4'	'Cytoskeleton.microfilament network.actin polymerisation.SCAR/WAVE ARP2/3-activating complex.SCAR component'	''	''	
'20.2.2.2.5'	'Cytoskeleton.microfilament network.actin polymerisation.SCAR/WAVE ARP2/3-activating complex.ABIL component'	''	''	
'20.2.2.3'	'Cytoskeleton.microfilament network.actin polymerisation.profilin actin nucleation protein'	'abo97651'	'Cytoskeleton.microfilament network.actin polymerisation.profilin actin nucleation protein (original description: pep chromosome:ASM9206v1:8:364883:365486:-1 gene:OSTLU_33083 transcript:ABO97651 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.2.2.4'	'Cytoskeleton.microfilament network.actin polymerisation.fimbrin actin-crosslinking factor'	''	''	
'20.2.2.5'	'Cytoskeleton.microfilament network.actin polymerisation.villin actin-crosslinking factor'	''	''	
'20.2.2.6'	'Cytoskeleton.microfilament network.actin polymerisation.formin actin filament elongation factor activities'	''	''	
'20.2.2.6.1'	'Cytoskeleton.microfilament network.actin polymerisation.formin actin filament elongation factor activities.group-I formin'	''	''	
'20.2.2.6.2'	'Cytoskeleton.microfilament network.actin polymerisation.formin actin filament elongation factor activities.group-II formin'	'abo96706'	'Cytoskeleton.microfilament network.actin polymerisation.formin actin filament elongation factor activities.group-II formin (original description: pep chromosome:ASM9206v1:6:220733:221398:-1 gene:OSTLU_4622 transcript:ABO96706 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.2.2.7'	'Cytoskeleton.microfilament network.actin polymerisation.actin capping protein heterodimer'	''	''	
'20.2.2.7.1'	'Cytoskeleton.microfilament network.actin polymerisation.actin capping protein heterodimer.alpha component'	''	''	
'20.2.2.7.2'	'Cytoskeleton.microfilament network.actin polymerisation.actin capping protein heterodimer.beta component'	''	''	
'20.2.2.8'	'Cytoskeleton.microfilament network.actin polymerisation.cofilin-like actin depolymerizing factor'	'abo95703'	'Cytoskeleton.microfilament network.actin polymerisation.cofilin-like actin depolymerizing factor (original description: pep chromosome:ASM9206v1:4:33187:33615:-1 gene:OSTLU_37128 transcript:ABO95703 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.2.3'	'Cytoskeleton.microfilament network.actin organisation'	''	''	
'20.2.3.1'	'Cytoskeleton.microfilament network.actin organisation.SCAB regulator protein'	''	''	
'20.2.3.2'	'Cytoskeleton.microfilament network.actin organisation.CAP1 regulator protein'	''	''	
'20.2.4'	'Cytoskeleton.microfilament network.myosin microfilament-based motor protein activities'	''	''	
'20.2.4.1'	'Cytoskeleton.microfilament network.myosin microfilament-based motor protein activities.class XI myosin'	'abo96565'	'Cytoskeleton.microfilament network.myosin microfilament-based motor protein activities.class XI myosin (original description: pep chromosome:ASM9206v1:6:544605:549107:1 gene:OSTLU_40911 transcript:ABO96565 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.2.4.2'	'Cytoskeleton.microfilament network.myosin microfilament-based motor protein activities.class VIII myosin'	''	''	
'20.2.4.3'	'Cytoskeleton.microfilament network.myosin microfilament-based motor protein activities.MyoB myosin receptor'	''	''	
'20.2.4.4'	'Cytoskeleton.microfilament network.myosin microfilament-based motor protein activities.MadA myosin adaptor protein'	'abp01074'	'Cytoskeleton.microfilament network.myosin microfilament-based motor protein activities.MadA myosin adaptor protein (original description: pep chromosome:ASM9206v1:20:458560:459543:-1 gene:OSTLU_94113 transcript:ABP01074 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.2.4.5'	'Cytoskeleton.microfilament network.myosin microfilament-based motor protein activities.MadB myosin adaptor protein'	'abo94133'	'Cytoskeleton.microfilament network.myosin microfilament-based motor protein activities.MadB myosin adaptor protein (original description: pep chromosome:ASM9206v1:1:494450:496919:-1 gene:OSTLU_28900 transcript:ABO94133 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.2.5'	'Cytoskeleton.microfilament network.actin-membrane compartment interaction'	''	''	
'20.2.5.1'	'Cytoskeleton.microfilament network.actin-membrane compartment interaction.NET-type actin-membrane nexus protein families'	''	''	
'20.2.5.1.1'	'Cytoskeleton.microfilament network.actin-membrane compartment interaction.NET-type actin-membrane nexus protein families.NET1-type actin-binding protein'	''	''	
'20.2.5.1.2'	'Cytoskeleton.microfilament network.actin-membrane compartment interaction.NET-type actin-membrane nexus protein families.NET2-type actin-binding protein'	''	''	
'20.2.5.1.3'	'Cytoskeleton.microfilament network.actin-membrane compartment interaction.NET-type actin-membrane nexus protein families.NET3-type actin-binding protein'	''	''	
'20.2.5.1.4'	'Cytoskeleton.microfilament network.actin-membrane compartment interaction.NET-type actin-membrane nexus protein families.NET4-type actin-binding protein'	''	''	
'20.3'	'Cytoskeleton.actin and tubulin folding'	''	''	
'20.3.1'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex'	''	''	
'20.3.1.1'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT1 alpha subunit'	'abo95261'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT1 alpha subunit (original description: pep chromosome:ASM9206v1:3:507159:509088:-1 gene:OSTLU_34049 transcript:ABO95261 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.1.2'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT2 beta subunit'	'abo97669'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT2 beta subunit (original description: pep chromosome:ASM9206v1:8:418371:419963:-1 gene:OSTLU_42602 transcript:ABO97669 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.1.3'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT3 gamma subunit'	'abp01145'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT3 gamma subunit (original description: pep chromosome:ASM9206v1:21:16921:18949:1 gene:OSTLU_25908 transcript:ABP01145 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.1.3'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT3 gamma subunit'	'abo99462'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT3 gamma subunit (original description: pep chromosome:ASM9206v1:13:509495:511516:-1 gene:OSTLU_19811 transcript:ABO99462 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.1.4'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT4 delta subunit'	'abo96462'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT4 delta subunit (original description: pep chromosome:ASM9206v1:6:161941:163524:1 gene:OSTLU_87451 transcript:ABO96462 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.1.5'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT5 epsilon subunit'	'abo94891'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT5 epsilon subunit (original description: pep chromosome:ASM9206v1:3:255025:257014:1 gene:OSTLU_49043 transcript:ABO94891 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.1.6'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT6 zeta subunit'	'abp01187'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT6 zeta subunit (original description: pep chromosome:ASM9206v1:21:165519:167340:1 gene:OSTLU_29714 transcript:ABP01187 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.1.6'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT6 zeta subunit'	'abo99419'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT6 zeta subunit (original description: pep chromosome:ASM9206v1:13:361119:362950:-1 gene:OSTLU_19801 transcript:ABO99419 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.1.7'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT7 eta subunit'	'abo99485'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT7 eta subunit (original description: pep chromosome:ASM9206v1:14:42063:44097:1 gene:OSTLU_25463 transcript:ABO99485 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.1.8'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT8 theta subunit'	'abo94994'	'Cytoskeleton.actin and tubulin folding.CCT chaperonin folding complex.CCT8 theta subunit (original description: pep chromosome:ASM9206v1:3:581224:583122:1 gene:OSTLU_34150 transcript:ABO94994 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.2'	'Cytoskeleton.actin and tubulin folding.Prefoldin co-chaperone complex'	''	''	
'20.3.2.1'	'Cytoskeleton.actin and tubulin folding.Prefoldin co-chaperone complex.PFD1 component'	'abo97019'	'Cytoskeleton.actin and tubulin folding.Prefoldin co-chaperone complex.PFD1 component (original description: pep chromosome:ASM9206v1:7:503576:503992:1 gene:OSTLU_32704 transcript:ABO97019 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.2.2'	'Cytoskeleton.actin and tubulin folding.Prefoldin co-chaperone complex.PFD2 component'	'abo97807'	'Cytoskeleton.actin and tubulin folding.Prefoldin co-chaperone complex.PFD2 component (original description: pep chromosome:ASM9206v1:9:183648:183992:1 gene:OSTLU_8744 transcript:ABO97807 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.2.3'	'Cytoskeleton.actin and tubulin folding.Prefoldin co-chaperone complex.PFD3 component'	'abo98866'	'Cytoskeleton.actin and tubulin folding.Prefoldin co-chaperone complex.PFD3 component (original description: pep chromosome:ASM9206v1:12:61760:62233:1 gene:OSTLU_39093 transcript:ABO98866 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.2.4'	'Cytoskeleton.actin and tubulin folding.Prefoldin co-chaperone complex.PFD4 component'	'abo99376'	'Cytoskeleton.actin and tubulin folding.Prefoldin co-chaperone complex.PFD4 component (original description: pep chromosome:ASM9206v1:13:205673:206090:-1 gene:OSTLU_27097 transcript:ABO99376 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.2.5'	'Cytoskeleton.actin and tubulin folding.Prefoldin co-chaperone complex.PFD5 component'	'abo96484'	'Cytoskeleton.actin and tubulin folding.Prefoldin co-chaperone complex.PFD5 component (original description: pep chromosome:ASM9206v1:6:240007:240367:1 gene:OSTLU_15712 transcript:ABO96484 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.2.6'	'Cytoskeleton.actin and tubulin folding.Prefoldin co-chaperone complex.PFD6 component'	'abo93865'	'Cytoskeleton.actin and tubulin folding.Prefoldin co-chaperone complex.PFD6 component (original description: pep chromosome:ASM9206v1:1:702975:703508:1 gene:OSTLU_29026 transcript:ABO93865 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.3'	'Cytoskeleton.actin and tubulin folding.post-CCT Tubulin folding pathway'	''	''	
'20.3.3.1'	'Cytoskeleton.actin and tubulin folding.post-CCT Tubulin folding pathway.TFC tubulin folding cofactors'	''	''	
'20.3.3.1.1'	'Cytoskeleton.actin and tubulin folding.post-CCT Tubulin folding pathway.TFC tubulin folding cofactors.TFC-A cofactor'	'abo95610'	'Cytoskeleton.actin and tubulin folding.post-CCT Tubulin folding pathway.TFC tubulin folding cofactors.TFC-A cofactor (original description: pep chromosome:ASM9206v1:4:674742:675084:1 gene:OSTLU_9756 transcript:ABO95610 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.3.1.2'	'Cytoskeleton.actin and tubulin folding.post-CCT Tubulin folding pathway.TFC tubulin folding cofactors.TFC-B cofactor'	'abo95116'	'Cytoskeleton.actin and tubulin folding.post-CCT Tubulin folding pathway.TFC tubulin folding cofactors.TFC-B cofactor (original description: pep chromosome:ASM9206v1:3:14160:14992:-1 gene:OSTLU_49037 transcript:ABO95116 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.3.1.3'	'Cytoskeleton.actin and tubulin folding.post-CCT Tubulin folding pathway.TFC tubulin folding cofactors.TFC-C cofactor'	'abo96582'	'Cytoskeleton.actin and tubulin folding.post-CCT Tubulin folding pathway.TFC tubulin folding cofactors.TFC-C cofactor (original description: pep chromosome:ASM9206v1:6:626652:627416:1 gene:OSTLU_5143 transcript:ABO96582 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.3.1.4'	'Cytoskeleton.actin and tubulin folding.post-CCT Tubulin folding pathway.TFC tubulin folding cofactors.TFC-D cofactor'	'abo96642'	'Cytoskeleton.actin and tubulin folding.post-CCT Tubulin folding pathway.TFC tubulin folding cofactors.TFC-D cofactor (original description: pep chromosome:ASM9206v1:6:16303:19902:-1 gene:OSTLU_31950 transcript:ABO96642 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.3.1.5'	'Cytoskeleton.actin and tubulin folding.post-CCT Tubulin folding pathway.TFC tubulin folding cofactors.TFC-E cofactor'	'abo94190'	'Cytoskeleton.actin and tubulin folding.post-CCT Tubulin folding pathway.TFC tubulin folding cofactors.TFC-E cofactor (original description: pep chromosome:ASM9206v1:1:684512:685201:-1 gene:OSTLU_5305 transcript:ABO94190 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.3.3.2'	'Cytoskeleton.actin and tubulin folding.post-CCT Tubulin folding pathway.ARL2 tubulin folding cofactor'	'abo95982'	'Cytoskeleton.actin and tubulin folding.post-CCT Tubulin folding pathway.ARL2 tubulin folding cofactor (original description: pep chromosome:ASM9206v1:5:137679:138373:1 gene:OSTLU_38412 transcript:ABO95982 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.4'	'Cytoskeleton.cytoskeleton-nucleoskeleton linking'	''	''	
'20.4.1'	'Cytoskeleton.cytoskeleton-nucleoskeleton linking.SUN-WIP cytoskeleton-nucleoskeleton-linker complex'	''	''	
'20.4.1.1'	'Cytoskeleton.cytoskeleton-nucleoskeleton linking.SUN-WIP cytoskeleton-nucleoskeleton-linker complex.Cter-SUN inner nuclear envelope component'	'abo96083'	'Cytoskeleton.cytoskeleton-nucleoskeleton linking.SUN-WIP cytoskeleton-nucleoskeleton-linker complex.Cter-SUN inner nuclear envelope component (original description: pep chromosome:ASM9206v1:5:491098:496137:1 gene:OSTLU_24577 transcript:ABO96083 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.4.1.2'	'Cytoskeleton.cytoskeleton-nucleoskeleton linking.SUN-WIP cytoskeleton-nucleoskeleton-linker complex.WIP outer nuclear envelope component'	''	''	
'20.4.2'	'Cytoskeleton.cytoskeleton-nucleoskeleton linking.WIT myosin-SUN-WIP adaptor'	''	''	
'20.4.3'	'Cytoskeleton.cytoskeleton-nucleoskeleton linking.nuclear lamina'	''	''	
'20.4.3.1'	'Cytoskeleton.cytoskeleton-nucleoskeleton linking.nuclear lamina.CRWN lamin-like protein'	''	''	
'20.4.3.2'	'Cytoskeleton.cytoskeleton-nucleoskeleton linking.nuclear lamina.KAKU4 CRWN-interacting protein'	''	''	
'20.5'	'Cytoskeleton.cp-actin-dependent plastid movement'	''	''	
'20.5.1'	'Cytoskeleton.cp-actin-dependent plastid movement.phototropin light receptor'	'abp00091'	'Cytoskeleton.cp-actin-dependent plastid movement.phototropin light receptor (original description: pep chromosome:ASM9206v1:15:425019:427274:-1 gene:OSTLU_40751 transcript:ABP00091 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'20.5.2'	'Cytoskeleton.cp-actin-dependent plastid movement.CHUP motility factor'	''	''	
'20.5.3'	'Cytoskeleton.cp-actin-dependent plastid movement.KAC accessory motility factor'	''	''	
'20.5.4'	'Cytoskeleton.cp-actin-dependent plastid movement.THRUMIN cp-actin filament-bundling factor'	''	''	
'20.5.5'	'Cytoskeleton.cp-actin-dependent plastid movement.PMI1/PMI15 cp-actin stability factor'	''	''	
'20.5.6'	'Cytoskeleton.cp-actin-dependent plastid movement.PMIR cp-actin stability co-factor'	''	''	
'20.5.7'	'Cytoskeleton.cp-actin-dependent plastid movement.JAC1 cp-actin filament reorganisation factor'	''	''	
'20.5.8'	'Cytoskeleton.cp-actin-dependent plastid movement.WEB1-PMI2 cp-actin filament reorganisation complex'	''	''	
'20.5.8.1'	'Cytoskeleton.cp-actin-dependent plastid movement.WEB1-PMI2 cp-actin filament reorganisation complex.WEB1 component'	''	''	
'20.5.8.2'	'Cytoskeleton.cp-actin-dependent plastid movement.WEB1-PMI2 cp-actin filament reorganisation complex.PMI2 component'	''	''	
'20.6'	'Cytoskeleton.cytoskeleton-plasma membrane-cell wall interface'	''	''	
'20.6.1'	'Cytoskeleton.cytoskeleton-plasma membrane-cell wall interface.AT14a integrin-like protein'	''	''	
'20.6.2'	'Cytoskeleton.cytoskeleton-plasma membrane-cell wall interface.IQD13 microtubule - plasma membrane linkage regulator'	''	''	
'21'	'Cell wall'	''	''	
'21.1'	'Cell wall.cellulose'	''	''	
'21.1.1'	'Cell wall.cellulose.synthesis'	''	''	
'21.1.1.1'	'Cell wall.cellulose.synthesis.cellulose synthase complex (CSC)'	''	''	
'21.1.1.1.1'	'Cell wall.cellulose.synthesis.cellulose synthase complex (CSC).CSC components'	''	''	
'21.1.1.1.1.1'	'Cell wall.cellulose.synthesis.cellulose synthase complex (CSC).CSC components.CesA-type catalytic component'	''	''	
